,,,,,,,,"(thousand KRW)","(thousand KRW)"
"2018","국회","일반회계",,"일반·지방행정","입법및선거관리","의정활동지원","의정지원","72329000","65364000"
"2018","국회","일반회계",,"일반·지방행정","입법및선거관리","의정활동지원","의회외교","10694000","10827000"
"2018","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","542000","542000"
"2018","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","2068000","2130000"
"2018","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","입법조사처 정보화","819000","819000"
"2018","금융위원회","공적자금상환기금",,"일반·지방행정","재정·금융","금융정책","공적자금관리","61934000","61934000"
"2018","금융위원회","공적자금상환기금",,"일반·지방행정","재정·금융","기금간거래(예수원금상환)","공공자금관리기금예수원금상환(공적자금상환기금)","919577000","919577000"
"2018","금융위원회","공적자금상환기금",,"일반·지방행정","재정·금융","기금간거래(예수이자상환)","공공자금관리기금예수이자상환(공적자금상환기금)","1208749000","1208749000"
"2018","금융위원회","공적자금상환기금",,"일반·지방행정","재정·금융","기금운영비","기금운영비(공적자금상환기금)","236000","236000"
"2018","금융위원회","공적자금상환기금",,"일반·지방행정","재정·금융","여유자금운용"," 통화금융기관예치(공적자금상환기금)","44117000","44117000"
"2018","금융위원회","농림수산업자신용보증기금",,"농림수산","농업·농촌","기금간거래(예탁금)","공공자금관리기금예탁","50000000","50000000"
"2018","금융위원회","농림수산업자신용보증기금",,"농림수산","농업·농촌","기금운영비","기금운영비(농림수산업자신용보증기금)","55896000","55859000"
"2018","금융위원회","농림수산업자신용보증기금",,"농림수산","농업·농촌","산업금융지원","농어민금융지원","216112000","216052000"
"2018","금융위원회","농림수산업자신용보증기금",,"농림수산","농업·농촌","여유자금운용","여유자금운용(농림수산업자신용보증기금)","462573000","462670000"
"2018","금융위원회","농림수산업자신용보증기금",,"농림수산","농업·농촌","회계기금간거래(전출금)","농특회계 반환금","200000000","200000000"
"2018","금융위원회","농어가목돈마련저축장려기금",,"농림수산","농업·농촌","기금운영비","기금운영비(농어가목돈마련저축장려기금)","1000","1000"
"2018","금융위원회","농어가목돈마련저축장려기금",,"농림수산","농업·농촌","여유자금운용","여유자금운용(농어가목돈마련저축장려기금)","3301000","3301000"
"2018","금융위원회","농어가목돈마련저축장려기금",,"농림수산","농업·농촌","저축장려","저축장려","81379000","81379000"
"2018","금융위원회","신용보증기금",,"산업·중소기업및에너지","산업금융지원","기금운영비","기금운영비(신용보증기금)","329908000","329908000"
"2018","금융위원회","신용보증기금",,"산업·중소기업및에너지","산업금융지원","산업금융지원","산업금융지원(신용보증기금)","2889306000","2889456000"
"2018","금융위원회","신용보증기금",,"산업·중소기업및에너지","산업금융지원","산업금융지원","신보IT운영","25347000","25347000"
"2018","금융위원회","신용보증기금",,"산업·중소기업및에너지","산업금융지원","여유자금운용","여유자금운용(신용보증기금)","4463938000","4471429000"
"2018","금융위원회","예금보험기금채권상환기금",,"일반·지방행정","재정·금융","금융정책","국공채이자상환(예금보험기금채권상환기금)","300769000","300769000"
"2018","금융위원회","예금보험기금채권상환기금",,"일반·지방행정","재정·금융","금융정책","금융구조조정지원","43798000","43798000"
"2018","금융위원회","예금보험기금채권상환기금",,"일반·지방행정","재정·금융","기금운영비","기금운영비(예금보험기금채권상환기금)","4158000","4158000"
"2018","금융위원회","예금보험기금채권상환기금",,"일반·지방행정","재정·금융","여유자금운용","여유자금운용(예금보험기금채권상환기금)","1752177000","1752177000"
"2018","금융위원회","예금보험기금채권상환기금",,"일반·지방행정","재정·금융","차입금원금상환","국공채원금상환(예금보험기금채권상환기금)","5310000000","5310000000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융산업글로벌화","금융관련국제협력","2229000","2229000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융소비자보호","금융소비자보호","139000","139000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융의 날 행사 및 저축장려","금융의 날 행사 및 저축장려","41544000","41544000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융행정효율화","금융행정지원","2022000","1866000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","6121000","6121000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융행정효율화","본부 인건비","19368804","19368804"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융행정효율화","소속기관 기본경비","937000","937000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융행정효율화","소속기관 인건비","4375008","4375008"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","금융행정효율화","행정정보화","544000","544000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","산업금융지원","산업은행출자","0","100000000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","서민금융지원","서민금융지원 홍보","0","500000"
"2018","금융위원회","일반회계",,"일반·지방행정","재정·금융","자금세탁방지시스템선진화","FIU전산망구축운영","6688000","6488000"
